"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_pol_int","rsp_pol_party","rsp_pol_scale","rsp_pol_side","rsp_trust","rsp_att_punish","rsp_att_redist","rsp_att_selfeffort","rsp_att_gayrights","rsp_att_eu","rsp_att_imm","rsp_para_interface","rsp_para_device","exp_post","src_n","src_adds","src_comments","src_established","src_ethics","src_party","src_readers","src_soft","src_status","src_post"
1011496,6,"60 yrs and above","Male","Lower or intermediate",4,"sp",6,"Centre",8,5,6,5,4,4,4,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Liberal Party","Few readers","Primarily entertainment news","Offline and online newspaper",1
1006482,3,"30-59 yrs","Male","Lower or intermediate",3,"frp",11,"Right",1,7,6,7,1,7,7,"touch","Did not use smart phone",1,1,"Have no advertisements","Have no comment field","About 50 years ago","Few violations","No party","Many readers","Some entertainment news","Blog/website",1
1008128,6,"60 yrs and above","Male","Higher",4,"sp",6,"Centre",4,6,NA,6,6,NA,1,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 5 years ago","No violations","Progress Party","Few readers","Primarily entertainment news","Offline and online newspaper",0
1006168,4,"30-59 yrs","Male","Higher",4,"ap",6,"Centre",8,4,6,5,3,6,5,"touch","Did not use smart phone",1,1,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","Agrarian Party","Few readers","Primarily entertainment news","Offline and online newspaper",1
1011502,5,"30-59 yrs","Male","Lower or intermediate",4,NA,7,"Right",8,5,6,5,7,6,3,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Christian Democratic Party","Few readers","Primarily entertainment news","Offline and online newspaper",0
1011505,1,"18-29 yrs","Female","Lower or intermediate",5,"frp",11,"Right",3,7,1,6,7,7,7,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","No violations","No party","Many readers","No entertainment news","Blog/website",1
1011509,4,"30-59 yrs","Male","Lower or intermediate",3,"ap",4,"Left",5,1,5,6,6,6,5,"pc or generic","Did not use smart phone",1,1,"Have advertisements (with native adv)","Have no comment field","About 5 years ago","No violations","Socialist Left Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1008891,5,"60 yrs and above","Male","Higher",3,"h",9,"Right",8,7,3,5,6,3,5,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","No party","Few readers","Primarily entertainment news","Blog/website",1
1002263,3,"30-59 yrs","Female","Higher",4,"ap",5,"Left",8,4,5,5,5,5,3,"touch","Did not use smart phone",2,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Agrarian Party","Many readers","Primarily entertainment news","Online newpaper",0
1005980,5,"30-59 yrs","Male","Higher",5,"frp",9,"Right",3,7,6,6,7,6,6,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","No violations","No party","Few readers","No entertainment news","Blog/website",1
1000392,7,"60 yrs and above","Female","Higher",4,"ap",4,"Left",5,3,3,3,4,3,1,"touch","Did not use smart phone",2,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","Few violations","Green Party","Few readers","Some entertainment news","Offline and online newspaper",0
1011514,2,"30-59 yrs","Female","Higher",3,"ap",4,"Left",6,6,4,5,7,4,3,"touch","Did not use smart phone",2,1,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","No violations","Progress Party","Few readers","Some entertainment news","Blog/website",0
1011515,6,"60 yrs and above","Female","Lower or intermediate",3,"frp",8,"Right",9,7,6,5,2,7,6,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","No violations","Agrarian Party","Many readers","Some entertainment news","Blog/website",0
1005199,3,"30-59 yrs","Male","Higher",3,"h",8,"Right",7,5,5,5,6,4,4,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Green Party","Many readers","No entertainment news","Online newpaper",0
1004277,1,"18-29 yrs","Female","Lower or intermediate",1,"frp",6,"Centre",9,7,7,5,7,4,7,"touch","Did not use smart phone",1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Agrarian Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1011523,1,"18-29 yrs","Male","Lower or intermediate",4,"ap",1,"Left",1,7,6,7,7,7,1,"pc or generic",NA,1,1,"Have no advertisements","Have no comment field","About 50 years ago","Few violations","Socialist Left Party","Many readers","Some entertainment news","Blog/website",1
1008385,4,"30-59 yrs","Male","Higher",5,"v",6,"Centre",10,4,5,2,7,5,2,"touch","Did not use smart phone",1,1,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","No violations","Red Party","Many readers","Some entertainment news","Offline and online newspaper",1
1011529,4,"30-59 yrs","Male","Lower or intermediate",2,"frp",9,"Right",8,7,5,7,1,7,7,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","Liberal Party","Many readers","Some entertainment news","Blog/website",0
1011530,1,"18-29 yrs","Female","Lower or intermediate",2,"ap",7,"Right",8,6,7,6,7,2,3,"touch","Did not use smart phone",1,1,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Few violations","No party","Few readers","Some entertainment news","Offline and online newspaper",1
1011532,1,"18-29 yrs","Male","Lower or intermediate",5,"frp",10,"Right",4,5,5,7,5,7,7,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","No violations","Progress Party","Few readers","No entertainment news","Blog/website",0
1011535,2,"30-59 yrs","Female","Higher",3,"ap",4,"Left",8,4,6,5,6,4,3,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Socialist Left Party","Many readers","Primarily entertainment news","Online newpaper",1
1001728,2,"30-59 yrs","Female","Higher",4,"sv",3,"Left",8,6,7,2,7,2,2,"touch","Did not use smart phone",2,1,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","Many violations","Conservative Party","Few readers","Primarily entertainment news","Blog/website",0
1011538,5,"60 yrs and above","Male","Lower or intermediate",5,"frp",11,"Right",5,7,5,6,4,6,5,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","Many violations","Liberal Party","Few readers","No entertainment news","Offline and online newspaper",1
1011540,2,"18-29 yrs","Male","Lower or intermediate",3,"krf",5,"Left",7,5,7,5,7,4,3,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 5 years ago","No violations","No party","Few readers","Some entertainment news","Offline and online newspaper",0
1005012,5,"60 yrs and above","Female","Higher",4,"ap",6,"Centre",9,2,6,5,6,5,3,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have no comment field","About 50 years ago","No violations","Green Party","Many readers","No entertainment news","Online newpaper",0
1000565,5,"30-59 yrs","Female","Lower or intermediate",4,"sp",3,"Left",10,5,6,2,4,5,2,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Many violations","Red Party","Few readers","No entertainment news","Offline and online newspaper",1
1004270,1,"18-29 yrs","Female","Lower or intermediate",2,"ap",6,"Centre",1,7,7,7,7,5,7,"touch","Did not use smart phone",1,1,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","No violations","Agrarian Party","Few readers","No entertainment news","Blog/website",1
1008681,7,"60 yrs and above","Male","Higher",3,"frp",9,"Right",9,6,7,5,4,2,5,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","Few violations","Christian Democratic Party","Few readers","No entertainment news","Blog/website",1
1007321,6,"60 yrs and above","Male","Lower or intermediate",3,"sp",5,"Left",6,7,NA,6,NA,6,NA,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Many violations","Liberal Party","Few readers","No entertainment news","Offline and online newspaper",1
1009554,6,"60 yrs and above","Female","Higher",4,"ap",6,"Centre",7,4,6,5,6,4,2,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","No violations","Christian Democratic Party","Many readers","No entertainment news","Online newpaper",1
1001565,5,"30-59 yrs","Female","Lower or intermediate",3,"sv",3,"Left",8,4,5,3,7,2,2,"touch","Did not use smart phone",1,1,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","No violations","Conservative Party","Few readers","No entertainment news","Blog/website",1
1011547,4,"30-59 yrs","Male","Lower or intermediate",3,"sp",6,"Centre",8,3,6,5,6,5,3,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Few violations","Conservative Party","Few readers","No entertainment news","Online newpaper",0
1011549,5,"30-59 yrs","Male","Higher",4,NA,3,"Left",10,5,7,1,7,6,2,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 5 years ago","Many violations","Progress Party","Many readers","No entertainment news","Blog/website",0
1002621,5,"30-59 yrs","Female","Lower or intermediate",3,"ap",6,"Centre",8,5,6,2,6,4,3,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","Red Party","Many readers","Some entertainment news","Offline and online newspaper",1
1004459,5,"60 yrs and above","Female","Higher",4,"sp",4,"Left",7,7,5,4,6,5,5,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Few violations","Progress Party","Few readers","Some entertainment news","Blog/website",1
1011560,5,"30-59 yrs","Male","Lower or intermediate",3,"ap",4,"Left",10,3,6,3,7,3,2,"pc or generic",NA,2,1,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Conservative Party","Few readers","Some entertainment news","Offline and online newspaper",0
1006118,2,"30-59 yrs","Female","Higher",4,"sp",5,"Left",7,6,6,7,6,7,4,"touch","Did not use smart phone",1,1,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","No violations","Social Democratic Party","Few readers","Some entertainment news","Blog/website",1
1006624,2,"30-59 yrs","Female","Lower or intermediate",3,"sv",5,"Left",6,6,6,5,7,2,3,"touch","Did not use smart phone",2,1,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Many violations","Progress Party","Few readers","Primarily entertainment news","Blog/website",0
1009351,5,"60 yrs and above","Male","Lower or intermediate",4,"ap",6,"Centre",4,6,7,6,5,5,6,"pc or generic",NA,1,1,"Have no advertisements","Have no comment field","About 50 years ago","No violations","Liberal Party","Few readers","No entertainment news","Offline and online newspaper",1
1002590,2,"18-29 yrs","Male","Lower or intermediate",3,"h",9,"Right",7,4,4,5,6,5,5,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Socialist Left Party","Many readers","Some entertainment news","Blog/website",0
1011570,4,"30-59 yrs","Female","Lower or intermediate",4,"frp",8,"Right",5,7,7,3,1,7,5,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have no comment field","About 50 years ago","Many violations","Green Party","Many readers","Some entertainment news","Offline and online newspaper",1
1011574,2,"18-29 yrs","Male","Higher",4,"h",5,"Left",7,5,4,5,7,3,4,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","No violations","Green Party","Many readers","Some entertainment news","Blog/website",1
